iso3c,week_count,human_development_index,v2x_libdem,v2x_freexp_altinf,median_age,aged_70_older,life_expectancy,area_ifr,log_gdp_ppp,Stringency_revised,DV_Standardized,Stringency_Treat,countryN,partialnew_D,competenew_D,daily_tests_per_100k_LOG,pop.2020_LOG
LSO,47,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.392857143,-0.032445496,0,133,0,0,NA,14.57736817
LSO,48,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.316326531,0.027578672,0,133,0,0,NA,14.57736817
LSO,49,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.285714286,0.095714213,0,133,0,0,NA,14.57736817
LSO,50,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.285714286,0.31796586,0,133,0,0,NA,14.57736817
LSO,51,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.285714286,-0.189806151,0,133,0,0,NA,14.57736817
LSO,52,0.527,0.465,0.737,22.2,2.647,54.33,0.229861932,-12.69135969,0.285714286,0.489926989,0,133,0,0,NA,14.57736817
LTU,3,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0,0,134,0,0,NA,14.81698436
LTU,4,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0,0,134,0,0,NA,14.81698436
LTU,5,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0,0,134,0,0,NA,14.81698436
LTU,6,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0,0,134,0,0,NA,14.81698436
LTU,7,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0,0,134,0,0,NA,14.81698436
LTU,8,0.882,0.56,0.811,37.6,6.955,75.93,0.525268092,-13.15863942,0,0.001276616,0,134,0,0,NA,14.81698436
LTU,9,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0,-0.001276616,0,134,0,0,NA,14.81698436
LTU,10,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.120748299,0.006383082,0,134,0,0,NA,14.81698436
LTU,11,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.695578231,0.074043753,1,134,0,0,NA,14.81698436
LTU,12,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.761904762,0.264259602,0,134,0,1,NA,14.81698436
LTU,13,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.761904762,0.094469616,0,134,0,0,5.830048168,14.81698436
LTU,14,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.782312925,-0.12893826,0,134,0,0,6.351864328,14.81698436
LTU,15,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.782312925,-0.099576082,0,134,0,0,6.403839471,14.81698436
LTU,16,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.761904762,0.05744774,0,134,0,0,7.085613164,14.81698436
LTU,17,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.721088435,-0.149364123,0,134,0,0,7.283484635,14.81698436
LTU,18,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.714285714,-0.03574526,0,134,0,0,7.237433035,14.81698436
LTU,19,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.714285714,0.015319397,0,134,0,0,7.353435723,14.81698436
LTU,20,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.673469388,-0.001276616,0,134,0,0,7.341556457,14.81698436
LTU,21,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.659863946,-0.033192027,0,134,0,1,7.145409044,14.81698436
LTU,22,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.496598639,-0.015319397,0,134,1,0,7.105854614,14.81698436
LTU,23,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.476190476,0.025532329,0,134,1,0,6.965737047,14.81698436
LTU,24,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.31292517,-0.033192027,0,134,1,0,6.950015101,14.81698436
LTU,25,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.19047619,-0.01787263,0,134,0,0,6.840097733,14.81698436
LTU,26,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.19047619,0,0,134,1,0,6.805751528,14.81698436
LTU,27,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.19047619,0.020425863,0,134,1,0,6.547398246,14.81698436
LTU,28,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.19047619,0.020425863,0,134,1,0,6.487770573,14.81698436
LTU,29,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.19047619,0.045958192,0,134,1,0,6.065760788,14.81698436
LTU,30,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.221088435,0.006383082,0,134,1,0,5.994567039,14.81698436
LTU,31,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.060000972,0,134,1,0,6.758609519,14.81698436
LTU,32,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.020425863,0,134,1,0,6.750130537,14.81698436
LTU,33,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.070213904,0,134,1,0,6.805141164,14.81698436
LTU,34,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.045958192,0,134,0,0,6.879179356,14.81698436
LTU,35,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,-0.056171123,0,134,0,0,6.920823511,14.81698436
LTU,36,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.07149052,0,134,0,0,6.886335426,14.81698436
LTU,37,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.141704424,0,134,0,0,6.960210155,14.81698436
LTU,38,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.226190476,0.335750122,0,134,0,0,7.046259609,14.81698436
LTU,39,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.241496599,0.196598931,0,134,0,0,7.165225301,14.81698436
LTU,40,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.357142857,0.118725328,0,134,0,0,7.280123627,14.81698436
LTU,41,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,0.545115217,0,134,0,0,7.418371131,14.81698436
LTU,42,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,1.305978612,0,134,0,0,7.535639654,14.81698436
LTU,43,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.636054422,3.703464274,0,134,0,0,7.68849553,14.81698436
LTU,44,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.656462585,3.339628591,0,134,0,0,7.757001436,14.81698436
LTU,45,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,3.63325037,0,134,0,0,7.94015017,14.81698436
LTU,46,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,0.838736997,0,134,0,0,7.96113571,14.81698436
LTU,47,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,2.762597963,0,134,0,0,8.004483433,14.81698436
LTU,48,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,0.944696161,0,134,0,0,7.987845761,14.81698436
LTU,49,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.595238095,4.719650956,0,134,0,0,8.021596788,14.81698436
LTU,50,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.717687075,2.078331554,0,134,0,0,8.092265333,14.81698436
LTU,51,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.80952381,0.444262519,0,134,1,0,8.083042539,14.81698436
LTU,52,0.882,0.732,0.904,43.5,13.778,75.93,0.980037805,-10.26010147,0.80952381,-3.704740891,0,134,0,0,7.522039373,14.81698436
LUX,3,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0,0,135,0,0,NA,13.34706731
LUX,4,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0,0,135,0,0,NA,13.34706731
LUX,5,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0,0,135,0,0,NA,13.34706731
LUX,6,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0,0,135,0,0,NA,13.34706731
LUX,7,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0,0,135,0,0,NA,13.34706731
LUX,8,0.916,0.246,0.669,19.6,1.686,82.25,0.158319452,-11.14121634,0,0.005551845,0,135,0,0,NA,13.34706731
LUX,9,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0,0,0,135,0,0,NA,13.34706731
LUX,10,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.214285714,0.266488537,0,135,0,0,3.464175521,13.34706731
LUX,11,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.819727891,3.164551379,1,135,1,0,5.907391744,13.34706731
LUX,12,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.880952381,3.009099732,0,135,0,0,6.976317796,13.34706731
LUX,13,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.880952381,-1.46013511,0,135,0,0,7.211088006,13.34706731
LUX,14,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.880952381,-1.982008495,0,135,0,0,6.958863246,13.34706731
LUX,15,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.880952381,-1.5212054,0,135,0,0,6.602491838,13.34706731
LUX,16,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.778911565,-0.516321541,0,135,0,0,6.774353504,13.34706731
LUX,17,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.761904762,-0.40528465,0,135,0,0,7.043797989,13.34706731
LUX,18,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.721088435,-0.199866403,0,135,0,0,7.155427159,13.34706731
LUX,19,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.602040816,-0.066622134,0,135,0,0,7.061076738,13.34706731
LUX,20,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.583333333,0.038862912,0,135,0,0,7.027633465,13.34706731
LUX,21,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.481292517,-0.188762714,0,135,0,0,7.121822273,13.34706731
LUX,22,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.464285714,-0.038862912,0,135,0,0,7.371989681,13.34706731
LUX,23,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.433673469,0.049966601,0,135,0,0,7.881931203,13.34706731
LUX,24,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.392857143,0.077725823,0,135,0,0,8.460238486,13.34706731
LUX,25,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.341836735,0.388629117,0,135,0,0,8.507826419,13.34706731
LUX,26,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.214285714,0.816121145,0,135,1,0,8.847155675,13.34706731
LUX,27,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.214285714,0.594047364,0,135,0,0,9.140192751,13.34706731
LUX,28,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.183673469,1.526757244,0,135,1,0,9.27748482,13.34706731
LUX,29,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.285714286,0.360869894,0,135,0,0,9.412562928,13.34706731
LUX,30,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.285714286,-0.566288141,0,135,0,0,9.179903035,13.34706731
LUX,31,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.306122449,-1.265820552,0,135,1,0,8.922504927,13.34706731
LUX,32,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,-0.58849552,0,135,1,0,8.709619398,13.34706731
LUX,33,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,0.29424776,0,135,0,0,8.56574781,13.34706731
LUX,34,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,-0.87163959,0,135,0,0,8.678241335,13.34706731
LUX,35,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,-6.65110974,0,135,0,0,8.851670666,13.34706731
LUX,36,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,7.189638659,0,135,0,0,8.960728803,13.34706731
LUX,37,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,1.643345979,0,135,0,0,8.986655919,13.34706731
LUX,38,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,-0.244281159,0,135,0,0,8.658936299,13.34706731
LUX,39,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,-0.216521936,0,135,0,0,8.687499908,13.34706731
LUX,40,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,1.826556849,0,135,0,0,8.735352907,13.34706731
LUX,41,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.357142857,0.843880368,0,135,0,0,8.820313582,13.34706731
LUX,42,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.408163265,7.900274758,0,135,0,0,9.031431646,13.34706731
LUX,43,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.442176871,10.56516013,0,135,0,0,9.26509983,13.34706731
LUX,44,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.476190476,2.15966752,0,135,0,0,9.408312584,13.34706731
LUX,45,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.476190476,-3.036858955,0,135,1,0,9.322765602,13.34706731
LUX,46,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.476190476,-1.63224229,0,135,0,0,9.283976512,13.34706731
LUX,47,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.496598639,-1.021539393,0,135,0,0,9.32740889,13.34706731
LUX,48,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.523809524,-0.216521936,0,135,0,0,9.300972588,13.34706731
LUX,49,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.523809524,0.721739788,0,135,0,0,9.336067933,13.34706731
LUX,50,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.523809524,-4.247161061,0,135,0,0,9.377786629,13.34706731
LUX,51,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.523809524,-8.283352031,0,135,1,0,9.344345313,13.34706731
LUX,52,0.916,0.787,0.949,39.7,9.842,82.25,0.692134646,-9.159414571,0.6,-1.526757244,0,135,1,0,8.445382004,13.34706731
LVA,3,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,4,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,5,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,6,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,7,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,8,0.866,0.349,0.69,30.6,2.875,75.29,0.215955986,-10.86755993,0,0,0,136,0,0,NA,14.45007584
LVA,9,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.86755993,0,0.001842497,0,136,0,0,NA,14.45007584
LVA,10,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.134353741,0.044219927,0,136,0,0,2.879960784,14.45007584
LVA,11,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.488095238,0.134502277,1,136,0,1,4.917618807,14.45007584
LVA,12,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.542517007,0.152927247,0,136,0,0,5.849306302,14.45007584
LVA,13,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,0.04237743,0,136,0,0,5.838090082,14.45007584
LVA,14,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,-0.152927247,0,136,0,0,6.041257938,14.45007584
LVA,15,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,-0.071857381,0,136,0,0,5.855095471,14.45007584
LVA,16,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,0.018424969,0,136,0,0,6.198681943,14.45007584
LVA,17,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,-0.046062424,0,136,0,0,6.683974265,14.45007584
LVA,18,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.607142857,-0.014739976,0,136,0,0,6.618338768,14.45007584
LVA,19,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.556122449,0.014739976,0,136,1,1,6.478821095,14.45007584
LVA,20,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.535714286,-0.033164945,0,136,1,0,6.406408839,14.45007584
LVA,21,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.535714286,-0.055274908,0,136,0,0,6.335507302,14.45007584
LVA,22,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.535714286,0.003684994,0,136,0,0,6.199651092,14.45007584
LVA,23,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.474489796,-0.018424969,0,136,0,0,6.156319044,14.45007584
LVA,24,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,0.005527491,0,136,0,0,6.275886357,14.45007584
LVA,25,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,-0.018424969,0,136,0,0,6.297199448,14.45007584
LVA,26,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,0.007369988,0,136,0,0,6.320550567,14.45007584
LVA,27,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,0.077384872,0,136,0,0,6.249409467,14.45007584
LVA,28,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,-0.062644896,0,136,0,0,6.440059448,14.45007584
LVA,29,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.428571429,0.001842497,0,136,1,0,6.393192788,14.45007584
LVA,30,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.423469388,0.027637454,0,136,1,0,6.273889751,14.45007584
LVA,31,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.392857143,0.033164945,0,136,1,0,6.354585634,14.45007584
LVA,32,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.392857143,-0.04237743,0,136,1,0,6.498012137,14.45007584
LVA,33,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.331632653,-0.016582473,0,136,1,0,6.464801599,14.45007584
LVA,34,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.321428571,0.055274908,0,136,1,0,6.458922395,14.45007584
LVA,35,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.321428571,-0.007369988,0,136,0,0,6.577286609,14.45007584
LVA,36,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.321428571,-0.009212485,0,136,1,0,6.598384592,14.45007584
LVA,37,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.321428571,0.022109963,0,136,1,0,6.713249748,14.45007584
LVA,38,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.270408163,0.162139731,0,136,1,0,6.74512925,14.45007584
LVA,39,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.241496599,0.41640431,0,136,0,0,6.906534092,14.45007584
LVA,40,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.159863946,0.390609353,0,136,0,0,7.18193231,14.45007584
LVA,41,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.18707483,0.403506832,0,136,1,0,7.318471828,14.45007584
LVA,42,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.224489796,0.514056648,0,136,1,0,7.364911933,14.45007584
LVA,43,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.326530612,0.648558926,0,136,1,0,7.497788618,14.45007584
LVA,44,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.384353741,1.029955794,0,136,1,0,7.567780167,14.45007584
LVA,45,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.465986395,0.672511386,0,136,1,0,7.677545272,14.45007584
LVA,46,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.476190476,0.298484506,0,136,1,0,7.636983091,14.45007584
LVA,47,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.476190476,2.40261602,0,136,1,0,7.702160631,14.45007584
LVA,48,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.476190476,0.753581252,0,136,0,0,7.80844301,14.45007584
LVA,49,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.476190476,0.060802399,0,136,1,0,7.951220699,14.45007584
LVA,50,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.482993197,1.827756972,0,136,1,0,8.003003137,14.45007584
LVA,51,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.523809524,0.499316673,0,136,1,0,8.045579744,14.45007584
LVA,52,0.866,0.712,0.958,43.9,14.136,75.29,0.952783943,-10.44821213,0.542857143,1.083388205,0,136,1,0,7.571936472,14.45007584
MAR,3,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,4,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,5,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,6,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,7,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,8,0.686,0.522,0.875,29.3,4.321,76.68,0.365646015,-11.03744936,0,0,0,139,0,0,NA,17.42400819
MAR,9,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.03744936,0,0.00018831,0,139,0,0,-2.820040274,17.42400819
MAR,10,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.076530612,0.001224018,0,139,1,0,-2.060935126,17.42400819
MAR,11,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.62414966,0.006025934,1,139,1,1,-0.438812054,17.42400819
MAR,12,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.021373233,1,139,0,0,0.834153622,17.42400819
MAR,13,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.01986675,0,139,0,0,1.752794531,17.42400819
MAR,14,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.010262918,0,139,0,0,2.025577427,17.42400819
MAR,15,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.048395779,0,139,0,0,2.584069333,17.42400819
MAR,16,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.006779175,0,139,0,0,3.207690451,17.42400819
MAR,17,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,-0.035778981,0,139,0,0,3.564233879,17.42400819
MAR,18,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,0.032860169,0,139,0,0,3.973069088,17.42400819
MAR,19,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,-0.032954324,0,139,0,0,4.111875325,17.42400819
MAR,20,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,-0.015629765,0,139,0,0,4.509053462,17.42400819
MAR,21,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,-0.027399167,0,139,0,0,5.12746154,17.42400819
MAR,22,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.916666667,-0.000282466,0,139,0,1,5.345232884,17.42400819
MAR,23,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.835034014,0.016006386,0,139,0,0,5.67473068,17.42400819
MAR,24,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.726190476,0.057058059,0,139,0,0,5.752888602,17.42400819
MAR,25,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.644557823,0.083892294,0,139,0,0,5.754932855,17.42400819
MAR,26,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.583333333,-0.008756435,0,139,0,0,5.688387339,17.42400819
MAR,27,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.583333333,-0.021184923,0,139,0,0,5.776409302,17.42400819
MAR,28,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.583333333,-0.023256337,0,139,0,1,5.764284664,17.42400819
MAR,29,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.583333333,0.108937581,0,139,0,0,5.880148489,17.42400819
MAR,30,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.583333333,0.257985282,0,139,0,0,5.963411686,17.42400819
MAR,31,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.637755102,0.152719755,0,139,0,0,6.014508525,17.42400819
MAR,32,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.678571429,0.190005219,0,139,0,0,6.040684593,17.42400819
MAR,33,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.678571429,0.073911842,0,139,0,0,6.036258048,17.42400819
MAR,34,0.686,0.256,0.584,29.6,4.209,76.68,0.336430893,-11.66510326,0.678571429,-0.051879522,0,139,0,0,6.031167591,17.42400819
